Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,,,,,,,
130,503,V,NewOrleans,18,24,34,21,109,206,203.5,280,1,,,,,,,
130,504,H,Memphis,33,28,20,16,102,5,7.5,-340,100,,,,,,,
130,505,V,NewYork,19,25,25,27,96,204.5,2,-130,2.5,,,,,,,
130,506,H,Washington,36,14,32,24,106,pk,204.5,110,100.5,,,,,,,
130,507,V,Miami,21,17,20,26,84,191,190,165,2.5,,,,,,,
130,508,H,Milwaukee,23,33,15,24,95,4,4,-185,94.5,,,,,,,
130,509,V,Portland,26,18,29,30,114,193,193,365,99,,,,,,,
130,510,H,Dallas,21,26,22,34,112,8.5,8.5,-440,4.5,,,,,,,
130,511,V,Charlotte,29,27,34,13,103,196,1,-115,99,,,,,,,
130,512,H,Sacramento,33,21,13,29,96,pk,198.5,-105,pk,,,,,,,
131,801,V,Denver,21,24,30,28,103,199.5,197.5,205,97.5,,,,,,,
131,802,H,SanAntonio,23,18,27,21,89,4.5,5.5,-245,6,,,,,,,
131,803,V,LALakers,30,17,19,24,90,195.5,1,-117,2,,,,,,,
131,804,H,Boston,19,33,21,16,89,pk,195,-103,97,,,,,,,
131,805,V,LAClippers,20,19,28,22,89,192,190.5,800,2,,,,,,,
131,806,H,Cleveland,46,21,16,31,114,11.5,12,-1200,91.5,,,,,,,
131,807,V,Philadelphia,22,24,23,14,83,4.5,5.5,-240,4.5,,,,,,,
131,808,H,NewJersey,25,23,12,19,79,189.5,189.5,200,94.5,,,,,,,
131,809,V,Indiana,29,30,27,16,102,216.5,218,350,107,,,,,,,
131,810,H,Toronto,32,31,32,22,117,9,8.5,-450,3.5,,,,,,,
131,811,V,Orlando,29,19,16,27,91,5.5,5,-210,2,,,,,,,
131,812,H,Detroit,21,24,20,21,86,187,187,175,92.5,,,,,,,
131,813,V,NewYork,26,20,26,19,91,212,210.5,115,104,,,,,,,
131,814,H,Minnesota,23,26,33,30,112,pk,2,-135,0.5,,,,,,,
131,815,V,GoldenState,26,29,20,29,104,214.5,214,335,103.5,,,,,,,
131,816,H,OklahomaCity,29,25,33,25,112,9.5,8.5,-425,6.5,,,,,,,
131,817,V,Phoenix,28,32,19,21,115,220,218.5,145,108,,,,,,,
131,818,H,Houston,21,27,25,27,111,3,3.5,-165,5.5,,,,,,,
201,701,V,Boston,24,24,26,25,99,5.5,6,-235,7,,,,,,,
201,702,H,Washington,23,31,24,10,88,191,190,195,94,,,,,,,
201,703,V,Milwaukee,21,33,22,21,97,189,186,205,92,,,,,,,
201,704,H,Miami,17,21,21,22,81,5.5,6,-245,7,,,,,,,
201,705,V,LALakers,24,26,21,22,93,3,206,-118,100,,,,,,,
201,706,H,Memphis,24,28,18,25,95,206.5,pk,-102,pk,,,,,,,
201,707,V,Phoenix,30,29,26,24,109,210,211.5,-103,104.5,,,,,,,
201,708,H,NewOrleans,31,15,24,30,100,2,pk,-117,4,,,,,,,
201,709,V,Sacramento,26,38,14,21,109,214,210.5,525,103,,,,,,,
201,710,H,Denver,26,24,23,26,112,11.5,11,-750,10.5,,,,,,,
201,711,V,Dallas,26,20,30,16,92,199,200.5,150,pk,,,,,,,
201,712,H,Utah,24,29,24,27,104,4.5,4,-170,96.5,,,,,,,
201,713,V,Charlotte,19,24,22,14,79,190,190,110,1.5,,,,,,,
201,714,H,Portland,29,22,21,26,98,2,2,-130,93.5,,,,,,,
202,501,V,Milwaukee,26,10,21,25,82,194.5,193,418,96,,,,,,,
202,502,H,Orlando,23,27,25,24,99,10,9.5,-530,1.5,,,,,,,
202,503,V,Toronto,34,19,33,29,115,1,1.5,-120,1.5,,,,,,,
202,504,H,Indiana,32,26,42,30,130,219,216.5,100,103.5,,,,,,,
202,505,V,Memphis,16,21,25,27,89,201.5,198.5,465,94,,,,,,,
202,506,H,Cleveland,28,27,31,19,105,10.5,10,-630,1,,,,,,,
202,507,V,Detroit,24,19,28,26,97,2.5,2.5,-145,2,,,,,,,
202,508,H,NewJersey,29,19,19,26,93,183.5,182.5,125,88.5,,,,,,,
202,509,V,Atlanta,22,27,23,27,99,191.5,191.5,100,93.5,,,,,,,
202,510,H,OklahomaCity,22,27,30,27,106,1,1.5,-120,1.5,,,,,,,
202,511,V,LAClippers,31,19,28,12,90,195,197.5,260,96.5,,,,,,,
202,512,H,Chicago,26,16,21,19,82,8,7,-320,6,,,,,,,
202,513,V,GoldenState,25,24,19,29,97,219,217,260,104,,,,,,,
202,514,H,Houston,39,20,24,36,119,6.5,7.5,-320,1,,,,,,,
203,701,V,NewJersey,22,34,22,21,99,202.5,204,500,101,,,,,,,
203,702,H,Toronto,28,29,26,25,108,11,10.5,-700,7,,,,,,,
203,703,V,LAClippers,23,23,26,25,97,194.5,194.5,400,95.5,,,,,,,
203,704,H,Atlanta,17,24,28,34,103,9,9.5,-600,8.5,,,,,,,
203,705,V,Chicago,25,26,19,24,103,194,194.5,110,97,,,,,,,
203,706,H,Philadelphia,26,19,26,23,106,pk,2,-130,3,,,,,,,
203,707,V,Washington,22,23,20,20,85,200.5,202.5,210,99.5,,,,,,,
203,708,H,NewYork,22,19,31,35,107,5.5,6,-250,6,,,,,,,
203,709,V,Miami,26,25,23,28,102,183,182,200,90.5,,,,,,,
203,710,H,Boston,27,26,21,33,107,6.5,5.5,-240,3,,,,,,,
203,711,V,OklahomaCity,22,36,24,21,103,1,2.5,-140,94.5,,,,,,,
203,712,H,NewOrleans,22,30,24,23,99,193,192.5,120,pk,,,,,,,
203,713,V,GoldenState,21,27,27,26,101,217,218,700,109,,,,,,,
203,714,H,Dallas,32,30,19,29,110,11,11.5,-1000,2,,,,,,,
203,715,V,Phoenix,28,32,26,23,109,222.5,220,200,109,,,,,,,
203,716,H,Denver,22,27,23,25,97,7,5.5,-240,5.5,,,,,,,
203,717,V,SanAntonio,31,30,27,27,115,3.5,4.5,-200,2.5,,,,,,,
203,718,H,Sacramento,29,31,23,30,113,197.5,200.5,170,98,,,,,,,
203,719,V,Portland,27,25,25,28,105,195,195.5,270,98,,,,,,,
203,720,H,Utah,29,31,28,30,118,7.5,7.5,-330,1.5,,,,,,,
203,721,V,Charlotte,21,26,20,30,97,191.5,195,500,96.5,,,,,,,
203,722,H,LALakers,19,30,23,27,99,9.5,10.5,-700,6.5,,,,,,,
204,501,V,Miami,28,24,21,13,86,187.5,188,410,93,,,,,,,
204,502,H,Cleveland,29,27,25,21,102,10,9.5,-560,4.5,,,,,,,
204,503,V,SanAntonio,24,29,21,19,93,1.5,2,-135,1,,,,,,,
204,504,H,Portland,26,25,15,30,96,194,194,115,96.5,,,,,,,
205,801,V,Washington,13,22,39,18,92,195.5,194.5,800,96,,,,,,,
205,802,H,Orlando,32,18,17,24,91,12,13,-1200,3,,,,,,,
205,803,V,Detroit,20,17,19,27,83,199,201,155,2.5,,,,,,,
205,804,H,Indiana,24,28,24,31,107,4,4,-175,98.5,,,,,,,
205,805,V,NewJersey,25,30,18,14,87,188.5,190,800,94.5,,,,,,,
205,806,H,Boston,29,22,21,24,96,13.5,12.5,-1200,10.5,,,,,,,
205,807,V,Milwaukee,29,25,36,24,114,198.5,201,110,100.5,,,,,,,
205,808,H,NewYork,26,33,22,26,107,2.5,2,-130,pk,,,,,,,
205,809,V,Chicago,20,26,24,11,81,197,196.5,320,98,,,,,,,
205,810,H,Atlanta,27,23,14,27,91,7,8.5,-400,4,,,,,,,
205,811,V,Houston,25,25,25,26,101,203.5,203.5,180,99.5,,,,,,,
205,812,H,Memphis,25,19,22,17,83,5,5,-220,4.5,,,,,,,
205,813,V,Philadelphia,25,31,20,25,101,195.5,192.5,120,96,,,,,,,
205,814,H,NewOrleans,23,24,23,24,94,3,2.5,-140,3.5,,,,,,,
205,815,V,Minnesota,32,25,32,28,117,205,205.5,400,102.5,,,,,,,
205,816,H,Dallas,29,32,19,28,108,11,10,-600,5,,,,,,,
205,817,V,Phoenix,39,27,30,18,114,3.5,2.5,-145,110,,,,,,,
205,818,H,Sacramento,24,27,20,31,102,220.5,222.5,125,3,,,,,,,
205,819,V,Denver,30,29,35,32,126,202.5,199.5,320,102,,,,,,,
205,820,H,LALakers,30,34,25,24,113,8.5,8,-400,4,,,,,,,
206,501,V,NewOrleans,21,22,36,25,104,191,190.5,350,93.5,,,,,,,
206,502,H,Charlotte,26,27,21,25,99,7.5,9,-500,2,,,,,,,
206,505,V,NewJersey,18,29,24,21,92,187.5,187,250,92,,,,,,,
206,506,H,Detroit,26,30,22,21,99,8.5,7,-300,1.5,,,,,,,
206,507,V,NewYork,24,30,26,26,106,201.5,201,800,99,,,,,,,
206,508,H,Cleveland,44,30,20,19,113,12.5,12.5,-1200,pk,,,,,,,
206,509,V,Miami,27,15,27,22,91,189.5,190,100,1.5,,,,,,,
206,510,H,Chicago,23,26,20,26,95,2,1,-120,94.5,,,,,,,
206,511,V,Memphis,27,26,25,24,102,4,2.5,-145,104,,,,,,,
206,512,H,Minnesota,17,30,29,33,109,210,209.5,125,0.5,,,,,,,
206,513,V,Indiana,21,25,17,18,81,204.5,209,250,102.5,,,,,,,
206,514,H,Milwaukee,31,22,17,23,93,6.5,7,-300,1.5,,,,,,,
206,515,V,Philadelphia,26,21,23,32,102,195.5,195.5,200,0.5,,,,,,,
206,516,H,Houston,22,35,19,19,95,5.5,5.5,-240,97.5,,,,,,,
206,517,V,Denver,28,27,31,20,106,208.5,207,400,103,,,,,,,
206,518,H,Utah,38,28,27,23,116,8,10,-600,2,,,,,,,
206,519,V,LALakers,26,28,19,26,99,2.5,2,-130,95,,,,,,,
206,520,H,Portland,29,19,16,18,82,194,192.5,110,1,,,,,,,
206,521,V,SanAntonio,28,21,33,16,98,3,3.5,-165,95.5,,,,,,,
206,522,H,LAClippers,10,17,35,19,81,193.5,195,145,3.5,,,,,,,
206,523,V,OklahomaCity,26,26,36,16,104,4.5,3.5,-165,1.5,,,,,,,
206,524,H,GoldenState,27,23,23,22,95,214.5,215.5,145,106,,,,,,,
207,801,V,Sacramento,24,35,28,17,104,215,217,320,107,,,,,,,
207,802,H,Toronto,31,31,22,31,115,8.5,8,-380,4.5,,,,,,,
207,803,V,Orlando,23,17,36,20,96,187.5,187.5,135,2,,,,,,,
207,804,H,Boston,24,27,11,27,89,2.5,3,-155,92.5,,,,,,,
208,701,V,NewOrleans,32,38,24,23,117,194.5,194.5,420,97,,,,,,,
208,702,H,Orlando,28,27,32,36,123,8,9.5,-535,10,,,,,,,
208,703,V,SanAntonio,34,13,21,21,89,194,192.5,125,94,,,,,,,
208,704,H,LALakers,28,22,23,28,101,3,2.5,-145,0.5,,,,,,,
208,705,V,Dallas,29,32,29,37,127,4.5,5,-210,5.5,,,,,,,
208,706,H,GoldenState,34,36,28,19,117,218,217,175,106,,,,,,,
209,501,V,NewJersey,27,22,23,25,97,189,189.5,3000,91,,,,,,,
209,502,H,Cleveland,26,29,23,26,104,16,16,-5000,8,,,,,,,
209,503,V,Washington,27,22,21,22,92,189,189,315,93.5,,,,,,,
209,504,H,Charlotte,24,26,23,21,94,8,8,-380,5,,,,,,,
209,505,V,Minnesota,23,28,25,21,97,203.5,205.5,245,2.5,,,,,,,
209,506,H,Philadelphia,30,43,24,22,119,6.5,7,-290,99.5,,,,,,,
209,507,V,Chicago,29,28,24,28,109,200,205,110,101,,,,,,,
209,508,H,Indiana,28,32,26,15,101,1,2,-130,0.5,,,,,,,
209,509,V,Houston,16,15,24,11,66,191,192.5,175,4,,,,,,,
209,510,H,Miami,24,32,24,19,99,6,5,-210,93,,,,,,,
209,511,V,Sacramento,26,26,24,29,118,215.5,215,180,105,,,,,,,
209,512,H,NewYork,33,23,28,21,114,5.5,5,-220,2,,,,,,,
209,513,V,Atlanta,27,26,29,26,108,199.5,1,-117,0.5,,,,,,,
209,514,H,Memphis,30,25,20,19,94,1,199,-103,98.5,,,,,,,
209,515,V,Detroit,20,25,19,29,93,188.5,189.5,320,94.5,,,,,,,
209,516,H,Milwaukee,9,29,24,19,81,7.5,8,-390,8,,,,,,,
209,517,V,Dallas,21,18,31,21,91,212,211,250,4,,,,,,,
209,518,H,Denver,32,33,38,24,127,7,7,-300,102,,,,,,,
209,519,V,OklahomaCity,23,18,18,30,89,2,1.5,-120,1,,,,,,,
209,520,H,Portland,17,24,20,16,77,191,190.5,100,92.5,,,,,,,
209,521,V,Utah,29,23,28,29,109,5,5.5,-200,3,,,,,,,
209,522,H,LAClippers,26,30,28,15,99,198.5,201.5,170,102.5,,,,,,,
210,701,V,Miami,20,23,24,27,94,190,189.5,245,94,,,,,,,
210,702,H,Atlanta,27,15,22,12,76,7,6.5,-290,5,,,,,,,
210,703,V,Philadelphia,24,17,22,30,93,209,209.5,195,103,,,,,,,
210,704,H,Toronto,30,20,28,26,104,7,5.5,-235,pk,,,,,,,
210,705,V,Milwaukee,20,24,24,29,97,5,5.5,-220,3.5,,,,,,,
210,706,H,NewJersey,26,18,16,17,77,188,188.5,180,93,,,,,,,
210,707,V,Sacramento,20,35,23,25,103,196.5,198,160,96.5,,,,,,,
210,708,H,Detroit,22,34,23,18,97,4.5,4,-180,2.5,,,,,,,
210,709,V,Orlando,41,26,22,18,107,3.5,4.5,-200,95.5,,,,,,,
210,710,H,Chicago,17,28,19,23,87,192,195.5,170,3,,,,,,,
210,711,V,Boston,27,28,12,18,85,3.5,5.5,-220,95.5,,,,,,,
210,712,H,NewOrleans,29,14,29,21,93,192,193.5,180,1,,,,,,,
210,713,V,Charlotte,37,19,24,13,93,2,2.5,-135,99,,,,,,,
210,714,H,Minnesota,24,19,27,22,92,201,200.5,115,3,,,,,,,
210,715,V,LALakers,31,25,20,20,96,202.5,202,190,99.5,,,,,,,
210,716,H,Utah,18,23,16,24,81,5.5,5.5,-230,7.5,,,,,,,
210,717,V,Portland,30,30,23,25,108,208,209.5,400,104.5,,,,,,,
210,718,H,Phoenix,20,24,23,34,101,8.5,9.5,-500,10,,,,,,,
210,719,V,LAClippers,20,26,28,28,102,2,2,-145,5,,,,,,,
210,720,H,GoldenState,38,26,46,22,132,213.5,214,125,106,,,,,,,
211,501,V,Orlando,23,40,20,23,106,195,194.5,200,95,,,,,,,
211,502,H,Cleveland,37,29,21,28,115,6.5,7,-240,3,,,,,,,
211,503,V,SanAntonio,32,22,29,28,111,204,206,210,101.5,,,,,,,
211,504,H,Denver,29,16,25,22,92,5.5,6,-250,6,,,,,,,
216,501,V,NewJersey,31,21,30,21,103,185.5,188.5,500,92.5,,,,,,,
216,502,H,Charlotte,27,25,21,21,94,11.5,11,-700,7,,,,,,,
216,503,V,Miami,23,23,33,26,105,189,189,115,92.5,,,,,,,
216,504,H,Philadelphia,21,14,17,26,78,2,2,-135,3,,,,,,,
216,505,V,Minnesota,31,21,13,20,85,198.5,197.5,185,95,,,,,,,
216,506,H,Detroit,25,27,33,23,108,5.5,5.5,-225,3.5,,,,,,,
216,507,V,Dallas,26,28,11,21,86,196.5,195.5,170,94,,,,,,,
216,508,H,OklahomaCity,16,40,22,21,99,3.5,5,-200,2.5,,,,,,,
216,509,V,Phoenix,27,36,24,22,109,221.5,220,-115,107,,,,,,,
216,510,H,Memphis,30,25,19,21,95,1,pk,-105,2.5,,,,,,,
216,511,V,NewYork,28,22,18,17,85,197,200,235,1,,,,,,,
216,512,H,Chicago,29,35,31,23,118,7,6,-275,97.5,,,,,,,
216,513,V,Utah,28,21,27,28,104,2.5,3,-155,3,,,,,,,
216,514,H,Houston,23,32,19,21,95,202,201.5,135,101.5,,,,,,,
216,515,V,LAClippers,20,18,27,22,87,191,195,290,96.5,,,,,,,
216,516,H,Portland,26,23,29,31,109,6,8,-350,1.5,,,,,,,
216,517,V,Boston,30,27,19,19,95,5.5,5.5,-250,1.5,,,,,,,
216,518,H,Sacramento,30,22,17,23,92,199,198.5,210,95.5,,,,,,,
216,519,V,GoldenState,24,27,22,21,94,218,216,1000,106,,,,,,,
216,520,H,LALakers,36,18,25,25,104,15,12.5,-1600,6.5,,,,,,,
217,701,V,Memphis,28,21,22,26,109,214.5,216.5,250,107.5,,,,,,,
217,702,H,Toronto,16,31,22,28,102,6.5,7,-300,5.5,,,,,,,
217,703,V,Minnesota,31,23,21,24,99,203,206,170,102,,,,,,,
217,704,H,Washington,25,27,34,22,108,4,4.5,-200,4,,,,,,,
217,705,V,SanAntonio,24,27,18,21,90,4,5,-210,1,,,,,,,
217,706,H,Indiana,28,17,22,20,87,203.5,204,175,100.5,,,,,,,
217,707,V,Detroit,25,30,22,14,91,190,193,500,97,,,,,,,
217,708,H,Orlando,30,26,27,33,116,12,11,-700,7,,,,,,,
217,709,V,Chicago,25,28,29,33,115,200.5,201,110,2,,,,,,,
217,710,H,NewYork,27,37,20,25,109,pk,2,-130,99.5,,,,,,,
217,711,V,Miami,23,28,19,17,87,6.5,7.5,-300,91.5,,,,,,,
217,712,H,NewJersey,22,23,21,18,84,185,187.5,250,pk,,,,,,,
217,713,V,Houston,20,37,43,27,127,194,193,200,94,,,,,,,
217,714,H,Milwaukee,20,32,14,33,99,4.5,5.5,-240,6,,,,,,,
217,715,V,Utah,17,24,31,26,98,3,4,-175,4,,,,,,,
217,716,H,NewOrleans,23,20,28,19,90,202,202,155,102,,,,,,,
217,717,V,Phoenix,23,26,19,29,97,218,215,160,0.5,,,,,,,
217,718,H,Dallas,28,28,26,25,107,4.5,4,-190,108,,,,,,,
217,719,V,Sacramento,29,16,31,22,98,221.5,223.5,160,4.5,,,,,,,
217,720,H,GoldenState,30,42,35,23,130,3,4.5,-190,109.5,,,,,,,
217,721,V,Atlanta,29,27,25,29,110,5.5,7,-320,pk,,,,,,,
217,722,H,LAClippers,26,18,31,17,92,196,195.5,260,95.5,,,,,,,
218,501,V,Denver,31,21,23,31,118,206.5,206.5,240,103,,,,,,,
218,502,H,Cleveland,21,23,35,27,116,6,6.5,-290,6,,,,,,,
218,503,V,Boston,29,24,23,11,87,189.5,188,125,93.5,,,,,,,
218,504,H,LALakers,27,21,21,17,86,4,2.5,-145,2.5,,,,,,,
219,801,V,Denver,25,35,22,15,97,7,6,-250,1,,,,,,,
219,802,H,Washington,28,24,21,34,107,208.5,209,210,105.5,,,,,,,
219,803,V,Cleveland,32,18,18,25,93,4,4.5,-210,3,,,,,,,
219,804,H,Charlotte,27,23,32,28,110,191.5,191,175,93,,,,,,,
219,805,V,SanAntonio,26,26,24,18,94,3,3.5,-165,94.5,,,,,,,
219,806,H,Philadelphia,25,20,28,33,106,192.5,191.5,145,0.5,,,,,,,
219,807,V,Milwaukee,23,27,22,19,91,189.5,1,-120,92.5,,,,,,,
219,808,H,Detroit,29,17,19,20,85,pk,188,100,1,,,,,,,
219,809,V,Dallas,23,19,23,30,95,201,204.5,250,102.5,,,,,,,
219,810,H,Orlando,33,14,22,16,85,5.5,7,-300,2.5,,,,,,,
219,811,V,Indiana,19,24,28,30,101,204,205,170,2.5,,,,,,,
219,812,H,NewOrleans,31,31,21,24,107,4.5,4.5,-200,100,,,,,,,
219,813,V,Chicago,30,25,22,23,100,2.5,2,-130,1.5,,,,,,,
219,814,H,Minnesota,29,29,18,18,94,204.5,205.5,110,103,,,,,,,
219,815,V,Toronto,32,24,26,24,106,3.5,2.5,-140,98.5,,,,,,,
219,816,H,NewJersey,21,20,30,18,89,198.5,199.5,120,3,,,,,,,
219,817,V,Miami,21,25,17,13,100,188.5,188.5,250,93,,,,,,,
219,818,H,Memphis,14,17,26,19,87,6,7,-300,7.5,,,,,,,
219,819,V,Atlanta,23,27,16,14,80,212,211.5,160,103.5,,,,,,,
219,820,H,Phoenix,26,23,21,18,88,3,4,-190,3,,,,,,,
219,821,V,Utah,28,31,26,15,100,5.5,5,-220,111,,,,,,,
219,822,H,GoldenState,31,10,24,24,89,218.5,221,180,2.5,,,,,,,
219,823,V,Boston,32,24,17,23,96,186.5,186,140,92,,,,,,,
219,824,H,Portland,25,13,23,15,76,2.5,3,-160,6,,,,,,,
220,501,V,Washington,32,25,31,16,104,207,205,250,101,,,,,,,
220,502,H,Toronto,34,30,21,24,109,7,7,-300,1.5,,,,,,,
220,503,V,OklahomaCity,25,27,30,23,121,5.5,5.5,-230,5,,,,,,,
220,504,H,NewYork,31,26,23,25,118,204.5,206.5,190,100.5,,,,,,,
220,505,V,Philadelphia,23,16,30,21,90,196,196,180,2.5,,,,,,,
220,506,H,Chicago,25,33,30,34,122,5,5,-220,98,,,,,,,
220,507,V,Miami,27,25,12,27,91,184,183.5,500,92,,,,,,,
220,508,H,Dallas,21,23,26,27,97,11,10.5,-700,10.5,,,,,,,
220,509,V,Indiana,27,27,36,35,125,206,209,295,103,,,,,,,
220,510,H,Houston,30,35,25,25,115,7.5,7.5,-355,1,,,,,,,
220,511,V,Charlotte,16,23,23,26,88,188.5,188,140,3,,,,,,,
220,512,H,Milwaukee,24,30,19,20,93,3,3,-160,91.5,,,,,,,
220,513,V,Sacramento,22,23,23,21,89,202,1.5,-130,4.5,,,,,,,
220,514,H,LAClippers,21,39,17,22,99,1.5,201,110,98.5,,,,,,,
221,801,V,Cleveland,18,25,32,20,95,196.5,197,110,1.5,,,,,,,
221,802,H,Orlando,25,24,25,27,101,1.5,2,-130,98,,,,,,,
221,803,V,Boston,19,28,26,32,105,199,198,165,97.5,,,,,,,
221,804,H,Denver,37,17,28,32,114,4,4.5,-195,0.5,,,,,,,
221,805,V,SanAntonio,24,21,22,26,101,5,5,-200,3.5,,,,,,,
221,806,H,Detroit,24,21,24,24,109,187.5,186.5,170,91.5,,,,,,,
221,807,V,Memphis,20,27,31,26,104,4.5,6,-250,6,,,,,,,
221,808,H,NewJersey,36,22,16,20,94,195,195,210,95.5,,,,,,,
221,809,V,Houston,16,23,23,32,94,200,202,120,2,,,,,,,
221,810,H,NewOrleans,24,26,24,28,102,1,2.5,-140,99,,,,,,,
221,811,V,OklahomaCity,30,32,24,23,109,6.5,5,-220,100,,,,,,,
221,812,H,Minnesota,23,28,29,27,107,200.5,201.5,180,0.5,,,,,,,
221,813,V,Atlanta,24,28,38,14,104,5.5,5,-225,3,,,,,,,
221,814,H,GoldenState,21,30,22,35,108,213.5,212,185,105.5,,,,,,,
221,815,V,Sacramento,27,27,15,19,88,218,216,425,106,,,,,,,
221,816,H,Phoenix,25,26,24,29,104,11.5,9.5,-550,7.5,,,,,,,
221,817,V,Utah,14,24,22,23,93,1,192,105,2,,,,,,,
221,818,H,Portland,27,23,23,10,89,192,1.5,-125,97,,,,,,,
222,701,V,Chicago,26,30,16,23,95,2,2.5,-145,98,,,,,,,
222,702,H,Washington,25,21,31,24,101,199.5,200,125,1.5,,,,,,,
222,703,V,Milwaukee,27,20,16,20,83,204,208,100,103.5,,,,,,,
222,704,H,NewYork,20,21,14,12,67,1,1.5,-120,2.5,,,,,,,
222,705,V,Indiana,20,21,20,21,82,206.5,207,420,101,,,,,,,
222,706,H,Dallas,29,20,23,19,91,9.5,9.5,-535,3,,,,,,,
222,707,V,Atlanta,28,26,20,31,105,197.5,193.5,135,96,,,,,,,
222,708,H,Utah,24,27,24,25,100,5.5,3,-155,1.5,,,,,,,
222,709,V,Charlotte,23,27,24,20,94,2.5,4.5,-175,4,,,,,,,
222,710,H,LAClippers,30,23,18,27,98,191,192.5,155,95,,,,,,,
223,501,V,NewOrleans,16,40,20,19,95,200.5,200.5,700,97,,,,,,,
223,502,H,Cleveland,28,25,29,23,105,11.5,11.5,-1000,9.5,,,,,,,
223,503,V,Minnesota,24,21,23,23,91,191.5,192,310,93.5,,,,,,,
223,504,H,Miami,15,26,17,30,88,6.5,8,-380,7.5,,,,,,,
223,505,V,NewYork,27,33,31,15,106,197,198.5,400,99.5,,,,,,,
223,506,H,Boston,38,26,30,16,110,9,9.5,-600,5,,,,,,,
223,507,V,Portland,32,24,21,25,102,7.5,8,-360,90.5,,,,,,,
223,508,H,NewJersey,22,15,33,23,93,183.5,184,300,1,,,,,,,
223,509,V,LALakers,27,26,23,23,99,4.5,5.5,-240,2,,,,,,,
223,510,H,Memphis,16,32,33,17,98,199,198,200,96.5,,,,,,,
223,511,V,Phoenix,27,24,31,22,104,202.5,204.5,220,99.5,,,,,,,
223,512,H,OklahomaCity,25,27,26,24,102,7,6,-260,3.5,,,,,,,
223,513,V,Detroit,29,25,29,18,101,194.5,195.5,120,96,,,,,,,
223,514,H,Sacramento,26,16,16,31,89,2.5,2.5,-140,4.5,,,,,,,
223,515,V,Philadelphia,37,29,24,20,110,217.5,1,-120,107.5,,,,,,,
223,516,H,GoldenState,26,22,25,29,102,pk,216,100,5,,,,,,,
224,701,V,Portland,32,21,25,23,101,197.5,198,125,99.5,,,,,,,
224,702,H,Toronto,24,23,21,19,87,2.5,3,-145,3,,,,,,,
224,703,V,Minnesota,21,21,24,26,92,202,202,700,100,,,,,,,
224,704,H,Atlanta,23,27,28,20,98,11,11.5,-1000,4,,,,,,,
224,705,V,Memphis,27,19,23,30,99,1.5,1,-120,1,,,,,,,
224,706,H,Washington,23,25,20,26,94,198,198.5,100,99,,,,,,,
224,707,V,NewOrleans,28,27,17,23,95,192,194.5,195,97.5,,,,,,,
224,708,H,Milwaukee,31,30,28,26,115,5.5,6,-240,1.5,,,,,,,
224,709,V,Indiana,18,36,28,28,110,202,205,330,101.5,,,,,,,
224,710,H,Chicago,37,21,37,25,120,8.5,8.5,-430,3.5,,,,,,,
224,711,V,Orlando,23,37,25,25,110,4,4,-200,100,,,,,,,
224,712,H,Houston,18,22,34,18,92,205.5,205,170,3.5,,,,,,,
224,713,V,OklahomaCity,27,15,25,20,87,193,194.5,170,96,,,,,,,
224,714,H,SanAntonio,23,25,20,27,95,2,5,-200,0.5,,,,,,,
224,715,V,Charlotte,31,22,16,24,93,193,193,270,95,,,,,,,
224,716,H,Utah,28,14,31,29,102,7.5,7,-340,6,,,,,,,
224,717,V,Philadelphia,25,22,27,21,95,209.5,210,300,103.5,,,,,,,
224,718,H,Phoenix,33,25,31,17,106,8,7.5,-380,0.5,,,,,,,
224,719,V,LALakers,23,27,22,24,96,196,196,-105,97,,,,,,,
224,720,H,Dallas,20,29,25,27,101,2,1.5,-115,1,,,,,,,
224,721,V,Detroit,25,24,22,20,91,189.5,189.5,145,93.5,,,,,,,
224,722,H,LAClippers,22,19,26,30,97,3.5,4,-170,4.5,,,,,,,
225,501,V,Milwaukee,30,31,28,23,112,1,2,-130,101,,,,,,,
225,502,H,Indiana,31,25,21,33,110,203.5,202.5,110,1,,,,,,,
225,503,V,Cleveland,21,27,25,35,108,2,2.5,-140,3.5,,,,,,,
225,504,H,Boston,31,25,18,14,88,193.5,192,120,93.5,,,,,,,
225,505,V,Denver,29,36,33,29,127,6,6,-260,1,,,,,,,
225,506,H,GoldenState,21,35,31,25,112,227.5,226.5,220,113,,,,,,,
226,801,V,Cleveland,33,27,26,25,126,5.5,5.5,-240,4,,,,,,,
226,802,H,Toronto,30,30,22,29,118,206.5,206.5,200,101,,,,,,,
226,803,V,NewYork,24,28,29,31,118,205,207,105,2,,,,,,,
226,804,H,Washington,30,29,26,27,116,2,1.5,-125,103,,,,,,,
226,805,V,Orlando,21,35,24,13,93,5,5,-200,98,,,,,,,
226,806,H,NewOrleans,26,20,26,28,100,201,198.5,170,0.5,,,,,,,
226,807,V,Minnesota,19,22,24,27,92,203,203,425,100,,,,,,,
226,808,H,OklahomaCity,30,25,29,25,109,9.5,9.5,-525,1.5,,,,,,,
226,809,V,Dallas,29,21,15,34,111,196,192,135,93,,,,,,,
226,810,H,Atlanta,19,31,26,23,103,3,4,-155,3,,,,,,,
226,811,V,Portland,22,29,28,24,111,193,192,140,96,,,,,,,
226,812,H,Chicago,30,22,28,23,115,3.5,3,-160,2,,,,,,,
226,813,V,Charlotte,26,22,21,24,93,194.5,193,135,94.5,,,,,,,
